sample_id,image_path,label,label_id,split
107-2G-794-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\107-2G-794-F-H.jpg,Happy,0,train
107-2G-933-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\107-2G-933-M-H.jpg,Happy,0,train
107-3C-609-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\107-3C-609-F-H.jpg,Happy,0,val
107-3F-108-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\107-3F-108-F-H.jpg,Happy,0,test
107-3F-124-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\107-3F-124-F-H.jpg,Happy,0,train
107-4B-1737-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\107-4B-1737-F-H.jpg,Happy,0,train
107-4B-911-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\107-4B-911-F-H.jpg,Happy,0,train
107-4D-1563-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\107-4D-1563-M-H.jpg,Happy,0,train
107-4F-1573-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\107-4F-1573-F-H.jpg,Happy,0,train
107-4H-1822-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\107-4H-1822-F-H.jpg,Happy,0,val
108-3C-44-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3C-44-M-H.jpg,Happy,0,train
108-3E-1756-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3E-1756-F-H.jpg,Happy,0,train
108-3E-1779-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3E-1779-F-H.jpg,Happy,0,train
108-3E-233-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3E-233-M-H.jpg,Happy,0,train
108-3E-608-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3E-608-M-H.jpg,Happy,0,train
108-3E-695-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3E-695-M-H.jpg,Happy,0,train
108-3G-2116-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3G-2116-F-H.jpg,Happy,0,train
108-3G-290-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3G-290-F-H.jpg,Happy,0,train
108-3H-2201-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3H-2201-F-H.jpg,Happy,0,test
108-3K-2075-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3K-2075-M-H.jpg,Happy,0,train
108-4A-194-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4A-194-F-H.jpg,Happy,0,train
108-4C-1577-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4C-1577-F-H.jpg,Happy,0,train
108-4C-1929-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4C-1929-F-H.jpg,Happy,0,train
108-4C-696-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4C-696-M-H.jpg,Happy,0,train
108-4H-1686-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4H-1686-F-H.jpg,Happy,0,train
108-4L-703-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4L-703-M-H.jpg,Happy,0,val
109-3L-860-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\109-3L-860-M-H.jpg,Happy,0,train
109-3N-2456-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\109-3N-2456-F-H.jpg,Happy,0,test
109-4G-2392-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\109-4G-2392-M-H.jpg,Happy,0,train
110-3H-1396-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3H-1396-M-H.jpg,Happy,0,train
110-3H-175-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3H-175-F-H.jpg,Happy,0,train
110-3H-227-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3H-227-F-H.jpg,Happy,0,test
110-3H-931-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3H-931-F-H.jpg,Happy,0,train
110-3J-113-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3J-113-M-H.jpg,Happy,0,train
110-3Z-1358-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3Z-1358-M-H.jpg,Happy,0,train
110-3Z-1472-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3Z-1472-F-H.jpg,Happy,0,train
110-3Z-324-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3Z-324-F-H.jpg,Happy,0,train
110-3Z-665-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3Z-665-F-H.jpg,Happy,0,train
110-4H-156-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-4H-156-F-H.jpg,Happy,0,val
110-4H-283-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-4H-283-M-H.jpg,Happy,0,train
110-4H-988-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-4H-988-F-H.jpg,Happy,0,val
110-4Z-440-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-4Z-440-F-H.jpg,Happy,0,train
112-3A-657-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3A-657-M-H.jpg,Happy,0,train
112-3B-745-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3B-745-F-H.jpg,Happy,0,train
112-3B-746-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3B-746-F-H.jpg,Happy,0,train
112-3C-500-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3C-500-F-H.jpg,Happy,0,val
112-3C-683-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3C-683-M-H.jpg,Happy,0,test
112-3D-262-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3D-262-F-S.jpg,Happy,0,train
112-3D-732-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3D-732-M-H.jpg,Happy,0,test
112-3D-784-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3D-784-M-H.jpg,Happy,0,train
112-3E-259-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3E-259-F-H.jpg,Happy,0,train
112-3E-518-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3E-518-M-H.jpg,Happy,0,train
112-3F-176-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3F-176-F-H.jpg,Happy,0,train
112-3F-591-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3F-591-F-H.jpg,Happy,0,train
112-4C-919-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-4C-919-F-S.jpg,Happy,0,train
112-4D-551-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-4D-551-M-H.jpg,Happy,0,train
112-4D-678-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-4D-678-M-H.jpg,Happy,0,train
112-4F-435-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-4F-435-M-H.jpg,Happy,0,test
120-3B-1435-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\120-3B-1435-M-H.jpg,Happy,0,val
120-3C-2379-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\120-3C-2379-F-H.jpg,Happy,0,train
120-4A-201-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\120-4A-201-M-H.jpg,Happy,0,train
120-4A-402-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\120-4A-402-F-H.jpg,Happy,0,val
120-4B-87-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\120-4B-87-F-H.jpg,Happy,0,train
140-3B-372-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\140-3B-372-M-H.jpg,Happy,0,test
140-3B-391-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\140-3B-391-M-H.jpg,Happy,0,train
140-3B-420-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\140-3B-420-M-H.jpg,Happy,0,train
199-4A-1483-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\199-4A-1483-F-H.jpg,Happy,0,test
199-4A-526-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\199-4A-526-F-H.jpg,Happy,0,train
201-5Z-51-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\201-5Z-51-M-H.jpg,Happy,0,train
201-7D-299-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\201-7D-299-F-H.jpg,Happy,0,train
203-5A-793-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\203-5A-793-F-S.jpg,Happy,0,train
203-5E-1136-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\203-5E-1136-F-H.jpg,Happy,0,test
203-5Q-983-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\203-5Q-983-F-H.jpg,Happy,0,train
204-7A-280-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\204-7A-280-M-S.jpg,Happy,0,val
204-7A-693-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\204-7A-693-M-H.jpg,Happy,0,train
205-5C-1458-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-5C-1458-M-H.jpg,Happy,0,train
205-5D-60-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-5D-60-F-H.jpg,Happy,0,train
205-5H-1435-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-5H-1435-F-H.jpg,Happy,0,train
205-5Q-1365-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-5Q-1365-F-S.jpg,Happy,0,val
205-5Q-355-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-5Q-355-M-H.jpg,Happy,0,train
205-6D-1439-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-6D-1439-F-H.jpg,Happy,0,train
205-6D-450-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-6D-450-F-H.jpg,Happy,0,train
205-6F-356-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-6F-356-M-H.jpg,Happy,0,train
205-6Q-914-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-6Q-914-F-S.jpg,Happy,0,train
205-7G-1064-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-7G-1064-M-H.jpg,Happy,0,test
205-7H-4071-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-7H-4071-M-H.jpg,Happy,0,test
205-7H-538-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-7H-538-F-H.jpg,Happy,0,test
205-7H-974-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-7H-974-F-H.jpg,Happy,0,train
205-7Q-1058-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-7Q-1058-F-H.jpg,Happy,0,test
205-8B-241-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8B-241-M-S.jpg,Happy,0,train
205-8C-279-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8C-279-F-H.jpg,Happy,0,train
205-8E-208-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8E-208-F-H.jpg,Happy,0,train
205-8E-537-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8E-537-F-H.jpg,Happy,0,train
205-8E-619-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8E-619-F-H.jpg,Happy,0,train
205-8F-330-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8F-330-M-H.jpg,Happy,0,val
205-8H-4079-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8H-4079-F-H.jpg,Happy,0,train
206-5A-367-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-5A-367-M-H.jpg,Happy,0,train
206-5A-517-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-5A-517-M-H.jpg,Happy,0,train
206-5B-318-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-5B-318-M-H.jpg,Happy,0,train
206-5D-179-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-5D-179-F-H.jpg,Happy,0,train
206-6D-790-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-6D-790-F-H.jpg,Happy,0,train
206-6E-158-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-6E-158-F-H.jpg,Happy,0,train
206-6E-484-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-6E-484-M-H.jpg,Happy,0,test
206-6Z-428-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-6Z-428-F-H.jpg,Happy,0,train
207-5B-218-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-5B-218-F-H.jpg,Happy,0,val
207-5B-888-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-5B-888-M-H.jpg,Happy,0,val
207-5C-704-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-5C-704-M-H.jpg,Happy,0,train
207-5C-927-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-5C-927-F-H.jpg,Happy,0,train
207-5E-129-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-5E-129-F-H.jpg,Happy,0,val
207-6B-430-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-6B-430-F-H.jpg,Happy,0,train
207-6C-186-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-6C-186-F-H.jpg,Happy,0,train
207-6H-521-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-6H-521-F-H.jpg,Happy,0,test
207-7B-875-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-7B-875-F-H.jpg,Happy,0,train
207-7F-47-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-7F-47-F-H.jpg,Happy,0,train
207-8E-736-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-8E-736-F-H.jpg,Happy,0,train
210-5E-692-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\210-5E-692-F-H.jpg,Happy,0,train
211-5B-492-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-5B-492-F-H.jpg,Happy,0,train
211-5E-108-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-5E-108-M-H.jpg,Happy,0,train
211-6B-311-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-6B-311-F-H.jpg,Happy,0,train
211-6E-18-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-6E-18-M-H.jpg,Happy,0,train
211-6E-353-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-6E-353-F-H.jpg,Happy,0,train
211-6E-64-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-6E-64-M-H.jpg,Happy,0,train
211-7D-5116-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-7D-5116-F-H.jpg,Happy,0,train
211-7E-204-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-7E-204-M-H.jpg,Happy,0,val
213-7A-557-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-7A-557-M-H.jpg,Happy,0,train
213-8A-1074-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-8A-1074-M-H.jpg,Happy,0,train
213-8A-332-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-8A-332-F-H.jpg,Happy,0,train
213-8A-391-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-8A-391-F-H.jpg,Happy,0,train
213-8A-66-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-8A-66-M-H.jpg,Happy,0,train
213-8A-87-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-8A-87-F-H.jpg,Happy,0,train
214-5D-2104-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5D-2104-F-H.jpg,Happy,0,train
214-5E-1072-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5E-1072-F-H.jpg,Happy,0,train
214-5E-1782-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5E-1782-M-H.jpg,Happy,0,test
214-5E-2021-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5E-2021-M-H.jpg,Happy,0,val
214-5E-775-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5E-775-M-H.jpg,Happy,0,train
214-5G-2003-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5G-2003-F-H.jpg,Happy,0,val
214-5H-1544-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5H-1544-F-H.jpg,Happy,0,train
214-5J-1931-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5J-1931-M-H.jpg,Happy,0,val
214-5J-2098-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5J-2098-M-H.jpg,Happy,0,test
214-5O-1271-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5O-1271-F-H.jpg,Happy,0,val
214-5O-2047-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5O-2047-M-H.jpg,Happy,0,test
214-5X-2073-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5X-2073-F-H.jpg,Happy,0,train
214-6A-786-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6A-786-M-H.jpg,Happy,0,train
214-6B-1098-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6B-1098-M-H.jpg,Happy,0,train
214-6B-316-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6B-316-M-H.jpg,Happy,0,val
214-6B-421-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6B-421-F-H.jpg,Happy,0,train
214-6D-431-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6D-431-F-H.jpg,Happy,0,train
214-6D-627-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6D-627-F-H.jpg,Happy,0,train
214-6D-961-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6D-961-F-H.jpg,Happy,0,train
214-6H-610-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6H-610-F-S.jpg,Happy,0,test
214-6K-125-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6K-125-F-S.jpg,Happy,0,train
214-6N-1250-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6N-1250-F-H.jpg,Happy,0,train
214-6Q-779-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6Q-779-M-H.jpg,Happy,0,train
214-7B-508-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-7B-508-M-H.jpg,Happy,0,val
214-7I-1892-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-7I-1892-F-H.jpg,Happy,0,test
214-7Q-1331-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-7Q-1331-M-H.jpg,Happy,0,train
214-7X-355-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-7X-355-F-H.jpg,Happy,0,train
214-8J-659-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-8J-659-F-H.jpg,Happy,0,train
215-6Z-1422-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\215-6Z-1422-M-H.jpg,Happy,0,train
216-5Z-693-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\216-5Z-693-F-H.jpg,Happy,0,train
216-7C-11-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\216-7C-11-F-H.jpg,Happy,0,test
216-7K-725-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\216-7K-725-F-H.jpg,Happy,0,test
230-5B-312-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5B-312-F-H.jpg,Happy,0,train
230-5C-888-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5C-888-M-H.jpg,Happy,0,train
230-5D-686-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5D-686-F-H.jpg,Happy,0,train
230-5G-394-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5G-394-F-H.jpg,Happy,0,train
230-5G-530-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5G-530-F-H.jpg,Happy,0,train
230-5H-1414-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5H-1414-M-H.jpg,Happy,0,test
230-6B-420-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-6B-420-F-H.jpg,Happy,0,val
230-6D-953-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-6D-953-M-H.jpg,Happy,0,train
230-7A-66-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7A-66-F-H.jpg,Happy,0,test
230-7B-1252-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7B-1252-M-H.jpg,Happy,0,val
230-7B-147-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7B-147-M-H.jpg,Happy,0,train
230-7C-1280-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7C-1280-F-H.jpg,Happy,0,test
230-7C-1621-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7C-1621-F-H.jpg,Happy,0,train
230-7C-1858-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7C-1858-F-H.jpg,Happy,0,train
230-7C-235-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7C-235-M-H.jpg,Happy,0,train
230-7C-307-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7C-307-F-H.jpg,Happy,0,train
230-7D-264-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7D-264-F-H.jpg,Happy,0,train
230-7D-323-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7D-323-F-H.jpg,Happy,0,val
230-7E-1301-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7E-1301-F-H.jpg,Happy,0,train
230-7F-269-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7F-269-F-H.jpg,Happy,0,train
230-7F-426-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7F-426-F-H.jpg,Happy,0,train
230-7F-471-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7F-471-F-H.jpg,Happy,0,train
230-7F-609-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-7F-609-F-H.jpg,Happy,0,train
230-8B-638-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-8B-638-M-H.jpg,Happy,0,train
240-5E-437-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\240-5E-437-M-H.jpg,Happy,0,val
240-5E-599-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\240-5E-599-M-S.jpg,Happy,0,train
240-7C-140-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\240-7C-140-F-H.jpg,Happy,0,train
240-7C-18-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\240-7C-18-M-H.jpg,Happy,0,val
240-7H-272-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\240-7H-272-F-H.jpg,Happy,0,test
240-8B-363-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\240-8B-363-F-H.jpg,Happy,0,train
250-5C-1464-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-5C-1464-M-H.jpg,Happy,0,train
250-5C-1464-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-5C-1464-M-S.jpg,Happy,0,train
250-5C-2850-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-5C-2850-F-H.jpg,Happy,0,train
250-5C-541-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-5C-541-M-H.jpg,Happy,0,train
250-5D-615-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-5D-615-M-H.jpg,Happy,0,train
250-5E-1484-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-5E-1484-F-H.jpg,Happy,0,val
250-5G-38-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-5G-38-F-H.jpg,Happy,0,train
250-5G-737-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-5G-737-M-S.jpg,Happy,0,train
250-5H-2293-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-5H-2293-F-H.jpg,Happy,0,train
250-5Q-1005-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-5Q-1005-F-H.jpg,Happy,0,train
250-6C-1751-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\250-6C-1751-M-H.jpg,Happy,0,train
